bootstrap,success,mu,sigma,a
952,True,0.11638179269278114,1.2454408667470347,0.999
953,True,0.19149189216489643,1.2659614153784167,0.9551806407485535
954,True,0.08411939240739022,0.940687600134844,0.999
955,True,0.24302403336713396,1.256515330187753,0.999
956,True,0.050108506323576656,0.989511289756659,0.9931892641776788
957,True,0.07484933878556053,1.0129718784283803,0.9948313479111353
958,True,0.06467298487664051,0.9048575939939574,0.9977440660903563
959,True,0.08862681707876618,0.9953380554787615,0.997726195246559
960,True,0.0034354525413847854,1.2377029868737262,0.999
961,True,0.00928234935543328,1.003295118756382,0.9965289813550825
962,True,0.03667591994116158,1.4075776094029362,0.5577550449067562
963,True,0.06348603273028812,1.2420621331472268,0.9563331478633311
964,True,0.10072792839955289,1.0016446066695959,0.987827211645085
965,True,0.04495267974256294,1.009801178488658,0.9797356774285252
966,True,-0.08928858924290475,1.2840454240755061,0.999
967,True,0.03384497171779218,1.0283171088097465,0.9695261781500554
968,True,-0.07914709245141213,1.3885365173855977,0.6131353291190146
969,True,0.2582051609631617,1.2861151232141619,0.999
970,True,-0.10014689076806894,1.2423139951994726,0.9551972099487839
971,True,0.07621690397397632,0.9712784260954408,0.9788065905262384
972,True,0.06828762839026828,1.5484955003222705,0.999
973,True,0.023853035010953132,1.3430223214974304,0.6741567756856711
974,True,0.07243300931020712,0.9907297327200838,0.9702048249005025
975,True,-0.012201734679621766,1.265249152506989,0.999
976,True,0.07846318602724599,1.2565783106797095,0.953278096109897
977,True,0.04057971844864338,0.995180925633792,0.9890220177188449
978,True,0.1192122992959257,1.2649653602905038,0.999
979,True,0.20545798851140232,1.2865673903665105,0.8600083458871931
980,True,0.05483250610526048,0.9339263839620544,0.9548417293062097
981,True,-0.09840082572849895,1.214740535523279,0.998903173138665
982,True,0.04424276108048759,1.0570344712943351,0.9989999941849864
983,True,0.07582682204088766,1.6257078487713792,0.9989999991149994
984,True,0.06460687133859132,1.5342382783683164,0.999
985,True,0.07310138984143881,0.909159961279993,0.9975973802361734
986,True,0.07523386137027513,1.0275824219535146,0.9910113596453319
987,True,0.0718036688293391,1.0544953112247721,0.9500000141524487
988,True,0.17898583358538206,1.2550422610849954,0.9989928803827938
989,True,0.06767963752774192,0.941215091475584,0.9762124491872667
990,True,-0.08539153767858733,1.284125198607343,0.8030711293482942
991,True,0.07248421561208619,0.9845032751880104,0.9871923187943673
992,True,0.09435594299846448,0.9053455496680265,0.9972814689887437
993,True,0.09067648755357231,0.9277317444821629,0.9969247998604414
994,True,0.09874254530626271,1.2418606239673522,0.9517637361837351
995,True,0.06106896530069466,0.9627072155774211,0.9989985395131102
996,True,0.10915963556581132,0.9883196729804056,0.9989999965776191
997,True,0.14563589390190249,1.3736747020576763,0.999
998,True,0.08013717174475864,0.9627439181206013,0.9953766685743836
999,True,0.1093147120865268,0.9602506663280422,0.996670992806939
1000,True,0.0696217098075831,0.9777639202384072,0.9949901311336168
